0.0,0.0,0.0,0.0,0.0,0.44046532207868505
0.0,0.0,0.0,0.0,0.0,0.5666047555002354
0.00382058457138028,0.0,0.0,0.0,0.0,0.39864642652118515
0.0,0.0,0.0,0.0,0.0,0.38173975262897275
0.0,0.0,0.0,0.0,0.0,0.4855171191657692
0.012929045895762043,0.013788918430121082,0.0077631373334542345,0.033448732200107065,0.0,0.33452181849602475
0.0,0.0,0.020673865461719697,0.0,0.006044862831330426,0.35906103776311227
0.0,0.0,0.0,0.0,0.0,0.49097670261050264
0.015427415551281362,0.01428171836433613,0.0037662874837738215,0.023711181660103425,0.02626198931427636,0.4807743181772023
0.01117382975790412,0.031367681605420104,0.03094804858961412,0.06570003445923049,0.019667739034662016,0.33828864794249475
0.0,0.0,0.5307101119243957,0.0,0.028367934707988932,0.0
0.0,0.0,0.3565030418990846,0.0,0.0,0.0
0.012012725486257302,0.0065003375601440224,0.31223976926305175,0.06097708182811259,0.011386131793104088,0.01926021023625837
0.00393485614917763,0.006244322343097862,0.3423672409222086,0.011076893357076435,0.0,0.0
0.0046382139837896205,0.0,0.43490741444971426,0.0,0.03842749235220703,0.0030813313962713617
0.0,0.0,0.4832806085149956,0.0,0.0,0.0
0.005650165940335701,0.01835324644326475,0.37652638353449525,0.03254609346705307,0.0,0.011333443763247264
0.0,0.0,0.48090531976257883,0.0,0.0,0.0
0.0,0.009018492740773527,0.5509982437085191,0.0,0.0,0.0
0.0,0.0,0.4659614344121262,0.0,0.0,0.0
0.0,0.011407893416278674,0.02086519983591687,0.5177673271987503,0.0581408434535283,0.01378538045062945
0.0,0.0,0.0,0.510475272672127,0.0,0.0
0.0,0.0056009476023087135,0.0,0.42237985381375764,0.0,0.0
0.0,0.0,0.0,0.43675125265690334,0.0,0.0
0.0,0.0,0.0,0.49809203614891995,0.0,0.0
0.09883940181018466,0.08600294544055205,0.003910288559057014,0.3810175317340033,0.00043923994230136857,0.005221514812151791
0.0,0.0,0.0,0.5721698884509835,0.0,0.007135419846343523
0.01314687151650309,0.01048515807623334,0.0,0.46890604860455504,0.0,0.011630997128980572
0.003845486884479646,0.0,0.0,0.5757105566045845,0.0,0.0
0.0022524416389245994,0.001387340169568473,0.0,0.5279457779288029,0.012026467070093276,0.014948389534220842
0.0,0.40754103833474753,0.0018571141859079255,0.0,0.002966104966857928,0.00045234230543179883
0.0015342122692038264,0.6081623804517682,0.0005222693281304437,0.006248535412843345,0.0011844473347220562,0.00044007495536628564
0.0053881936605831935,0.2650124103324353,0.0005385018253337897,0.018692592929174877,0.006386511892148212,0.002901048722165269
0.0,0.6449046024759076,0.0,0.0,0.0,0.0
0.0,0.6088963048952473,0.0,0.0,0.0,0.0
0.0,0.3436792308350921,0.0,0.0,0.003977948294432636,0.0
0.006105088494898749,0.3153072952791194,0.015487729517922095,0.0,0.005062445630429158,0.0047433544994469464
0.006473733275877798,0.21332481760274732,0.009494791742539567,0.045698120688434866,0.017191448147033796,0.00952063620406544
0.007991472340747817,0.4675869740943177,0.0,0.024342541339265385,0.0,0.0
0.0,0.6428088498214294,0.0,0.0023585541278437028,0.0,0.0
0.0,0.0,0.0,0.0,0.47708011320299437,0.0
0.0,0.0,0.0,0.0,0.4942532124079175,0.0
0.0,0.00029906378727979997,0.002144848130326976,0.0,0.3817763176703919,0.005837804790646698
0.0,0.0,0.0,0.005646927714468547,0.5422381699147378,0.0
0.0017805965385384104,0.0007843999456315008,0.0141625537635917,0.00045981350101621625,0.42429984825752315,0.0
0.0,0.0,0.0,0.0,0.5113888208556774,0.0
0.0,0.0,0.003283810756315475,0.0,0.37288454310533353,0.0
0.0,0.0002620797347185202,0.03610982949730708,0.00023233606876857824,0.23050933173441862,0.0
0.011251769941793078,0.0021232385014216594,0.016096984073158176,0.010248486596196755,0.3254595912335115,0.03758805960465889
0.0,0.0,0.0,0.0,0.41895570743277716,0.00035769868874922333
0.30837346001395866,0.0,0.0,0.0,0.0,0.0
0.36818157647323585,0.0,0.0,0.0,0.0,0.0
0.39795320637872106,0.02816981666879342,0.003670059373601258,0.01700668022459409,0.0019596666837876538,0.0211644500925536
0.37580248826394125,0.002075170790429256,0.0,0.03721543734503068,0.0,0.00585927893915046
0.43803739443015166,0.0,0.0,0.0,0.0,0.0
0.4578906257323118,0.0,0.0,0.0,0.0,0.0
0.27548300641947054,0.004469489357493207,0.0,0.052965548408715805,0.0,0.019099768226549983
0.4452032674032461,0.0,0.0,0.0,0.005486958127771287,0.0
0.2927465332876542,0.013366247528947177,0.011426149783624887,0.010520002972259758,0.1876953685209926,0.009239652229431601
0.37827442516407067,0.01439677517528748,0.0,0.09852394938563469,0.013589966587864558,0.0
